house_type,location,city,latitude,longitude,price,currency,numBathrooms,numBalconies,isNegotiable,priceSqFt,verificationDate,description,SecurityDeposit,Status,numBedroom,house_layout,house_size_in_sqft,price_approx_usd
Villa ,Ghitorni,Delhi,28.49571991,77.13581085,401011,INR,4.0,2.0,Not Negotiable,0.79,Posted 6 months ago,Well designed 4 bhk villa is available at a prime location in Ghitorni. It has area of 5896 sqft and is available at a rent of Rs. 4.01 lac. It is an unfurnished property. It is east facing property. It has 4 bathrooms and 2 balconies. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Please contact us for more details. ," 12,10,102",Unfurnished,4,BHK,5896.0,4675.97
Villa ,Ghitorni,Delhi,28.49571991,77.13581085,401012,INR,4.0,4.0,Not Negotiable,0.79,Posted 6 months ago,"Itâs a 4 bhk villa situated in Ghitorni, Delhi. It has a built-up area of 5896 sqft and is available for rent at Rs. 4.01 lac per month . The house is unfurnished. Its main door is facing east direction. It has 4 bathrooms and 4 balconies. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. If you are interested, please contact us for more details. "," 10,12,002",Unfurnished,4,BHK,5896.0,4675.98
Villa ,Sainik Farm,Delhi,28.50527763,77.20741272,401015,INR,4.0,2.0,Not Negotiable,0.79,Posted 6 months ago,"Itâs a 5 bhk villa situated in Sainik Farm, Delhi. The house is unfurnished. Its main door is facing east direction. It has 4 bathrooms and 2 balconies. The site is in close proximity to various civic utilities. "," 10,22,001",Unfurnished,5,BHK,5896.0,4676.01
Villa ,Sainik Farm,Delhi,28.50527763,77.20741272,401022,INR,4.0,2.0,Not Negotiable,0.79,Posted 6 months ago,"A spacious 4 bhk villa is available for rental in Sainik Farm, Delhi. It has area of 5896 sqft and is available at a rent of Rs. 4.01 lac. The house is unfurnished. It is facing northeast direction. The property has 4 bathrooms and 2 balconies. It is made in way to provide a comfortable living. It is well connected to the city areas. Contact us for more details. "," 18,10,202",Unfurnished,4,BHK,5896.0,4676.1
Villa ,Sainik Farm,Delhi,28.50527763,77.20741272,301012,INR,4.0,4.0,Not Negotiable,0.6,Posted 6 months ago,Itâs a 4 bhk villa situated in Sainik Farm. It has area of 5896 sqft and is available at a rent of Rs. 3.01 lac. It is northeast facing property. The property has 4 bathrooms and 4 balconies. It is situated in the proximity of all the important facilities. Kindly call us for details. ," 10,10,201",Unfurnished,4,BHK,5896.0,3509.93
Independent Floor ,Sunder Nagar,Delhi,28.61843681,76.96178436,305212,INR,4.0,2.0,Not Negotiable,0.61,Posted 6 months ago,"Itâs a 4 bhk builder floor situated in Sunder Nagar, Delhi. It has a built-up area of 5852 sqft and is available for rent at Rs. 3.05 lac per month . The house is unfurnished. Itâs on 2nd floor out of 4 floors building. It is northwest facing property. The property has 4 bathrooms and 2 balconies. It is made in way to provide a comfortable living. It is well connected to the city areas. If you are interested, please contact us for more details. "," 10,82,212",Unfurnished,4,BHK,5852.0,3558.91
Villa ,Chattarpur,Delhi,28.49946976,77.19647217,401010,INR,4.0,2.0,Not Negotiable,0.79,Posted 6 months ago,"It has area of 5896 sqft and is available at a rent of Rs. 4.01 lac. The house is unfurnished. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. "," 10,22,020",Unfurnished,4,BHK,5896.0,4675.96
Apartment ,Amrita Shergill Marg,Delhi,28.5969677,77.22038269,1549111,INR,4.0,2.0,Not Negotiable,3.06,Posted 6 months ago,"A 4 bhk property is available for rent in Amrita Shergill Marg, Delhi. It has area of 5896 sqft and is available at a rent of Rs. 15.49 lac. The house is unfurnished. Its main door is facing northeast direction. The property has 4 bathrooms and 2 balconies. It is made in way to provide a comfortable living. "," 45,92,295",Unfurnished,4,BHK,5896.0,18063.33
Villa ,Vasant Kunj,Delhi,28.52631378,77.14366913,401010,INR,4.0,2.0,Not Negotiable,0.79,Posted 6 months ago,"Itâs a 4 bhk villa situated in Vasant Kunj, Delhi. It has area of 5896 sqft and is available at a rent of Rs. 4.01 lac. It is an unfurnished property. It is northeast facing property. The property has 4 bathrooms and 2 balconies. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Contact us for more details. "," 10,22,002",Unfurnished,4,BHK,5896.0,4675.96
Apartment ,Vasant Kunj,Delhi,28.52631378,77.14366913,652125,INR,4.0,2.0,Not Negotiable,1.29,Posted 6 months ago,"A 4 bhk property is available for rent in Vasant Kunj, Delhi. It has area of 5896 sqft and is available at a rent of Rs. 6.52 lac. The house is unfurnished. It is on 2nd floor. The building has a total of 4 floor(s). It is east facing property. It has 4 bathrooms and 2 balconies. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Contact us for more details. "," 20,12,020",Unfurnished,4,BHK,5896.0,7604.07
Villa ,Chattarpur,Delhi,28.49946976,77.19647217,401012,INR,4.0,2.0,Not Negotiable,0.79,Posted 6 months ago,Well designed 5 bhk villa is available at a prime location in Chattarpur. It has a built-up area of 5896 sqft and is available for rent at Rs. 4.01 lac per month . It is an unfurnished property. It is facing east direction. The property has 4 bathrooms and 2 balconies. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Kindly call us for details. ," 10,12,020",Unfurnished,5,BHK,5896.0,4675.98
Independent House ,Ghitorni,Delhi,28.49571991,77.13581085,401015,INR,4.0,2.0,Not Negotiable,0.79,Posted 6 months ago,"Itâs a 4 bhk independent house situated in Ghitorni, Delhi. It has an area of 5896 sqft with a carpet area of 3621 sqft . The property is available at a monthly rental of Rs. 4.01 lac . The house is unfurnished. Its main door is facing east direction. The property has 4 bathrooms and 2 balconies. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Please contact us for more details. "," 10,10,202",Unfurnished,4,BHK,5896.0,4676.01
Villa ,Ghitorni,Delhi,28.49571991,77.13581085,310101,INR,4.0,2.0,Not Negotiable,0.61,Posted 6 months ago,This spacious 4 bhk villa is available for rental and is located in the heart of Ghitorni. It is an unfurnished property. The property has 4 bathrooms and 2 balconies. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Please contact us for more details. ," 10,10,220",Unfurnished,4,BHK,5896.0,3615.92
Independent Floor ,New Friends Colony,Delhi,28.56705093,77.27355957,401012,INR,4.0,2.0,Not Negotiable,0.79,Posted 5 months ago,Its four bhk builder floor in the super location of delhi south new friends colony it is the super location road bank atm chool school college all r on wwlking destance," 18,12,882",Unfurnished,4,BHK,5896.0,4675.98
Independent Floor ,New Friends Colony,Delhi,28.56705093,77.27355957,301012,INR,3.0,2.0,Not Negotiable,1.23,Posted 5 months ago,"Itâs a 3 bhk builder floor situated in New Friends Colony, Delhi. It is on the 3rd floor of the building (total number of floors are 4). Its main door is facing east direction. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. "," 10,10,201",Unfurnished,3,BHK,2856.0,3509.93
Independent Floor ,New Friends Colony,Delhi,28.56705093,77.27355957,301022,INR,3.0,2.0,Not Negotiable,1.23,Posted 5 months ago,Its three bhk builder floor in the super location of delhi south new friends colony it is the super location road bank atm school college all r on walking destance," 18,10,100",Unfurnished,3,BHK,2856.0,3510.05
Independent Floor ,New Friends Colony,Delhi,28.56705093,77.27355957,235592,INR,3.0,2.0,Not Negotiable,0.91,Posted 5 months ago,"Itâs a 3 bhk builder floor situated in New Friends Colony. It has area of 3011 sqft and is available at a rent of Rs. 2.36 lac. Itâs on 3rd floor out of 4 floors building. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Contact us for more details. "," 7,54,114",Unfurnished,3,BHK,3011.0,2747.11
Independent Floor ,New Friends Colony,Delhi,28.56705093,77.27355957,301012,INR,3.0,2.0,Not Negotiable,1.17,Posted 5 months ago,This spacious 3 bhk builder floor is available for rental and is located in the heart of New Friends Colony. It has an area of 3011 sqft with a carpet area of 1985 sqft . The property is available at a monthly rental of Rs. 3.01 lac . The house is unfurnished. Itâs on 3rd floor out of 4 floors building. It is facing east direction. The property has 3 bathrooms and 2 balconies. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Kindly call us for details. ," 10,11,002",Unfurnished,3,BHK,3011.0,3509.93
Independent Floor ,New Friends Colony,Delhi,28.56705093,77.27355957,301022,INR,3.0,2.0,Not Negotiable,1.23,Posted 5 months ago,Its three bhk builder floor in the super location of delhi south new friends colony it is the super location road bank atm school college all r on wwlking destance," 18,10,202",Unfurnished,3,BHK,2856.0,3510.05
Villa ,Saket,Delhi,28.52354813,77.20014191,408545,INR,4.0,2.0,Not Negotiable,0.81,Posted 5 months ago,"Itâs a 4 bhk villa situated in Saket, Delhi. It has an area of 5852 sqft with a carpet area of 3541 sqft . The property is available at a monthly rental of Rs. 4.09 lac . The house is unfurnished. The property has 4 bathrooms and 2 balconies. The site is in close proximity to various civic utilities. Kindly call us for details. "," 18,85,555",Unfurnished,4,BHK,5852.0,4763.82
Independent Floor ,Saket,Delhi,28.52354813,77.20014191,301012,INR,3.0,2.0,Not Negotiable,1.23,Posted 5 months ago,Its three bhk builder floor in the super location of delhi south saket it is the super location road bank atm school college all r on walking destance," 10,12,002",Unfurnished,3,BHK,2856.0,3509.93
Independent Floor ,Hauz Khas,Delhi,28.55542183,77.20988464,301022,INR,4.0,2.0,Not Negotiable,0.6,Posted 5 months ago,Its four bhk builder floor in the super location of delhi south hauzkhas it is the super location road bank atm school college all r on wwlking destance," 10,20,202",Unfurnished,4,BHK,5896.0,3510.05
Independent Floor ,Hauz Khas,Delhi,28.55542183,77.20988464,308212,INR,3.0,2.0,Not Negotiable,1.16,Posted 5 months ago,This spacious 3 bhk builder floor is available for rental and is located in the heart of Hauz Khas. The house is unfurnished. Itâs on 2nd floor out of 3 floors building. It is east facing property. It has 3 bathrooms and 2 balconies. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. Please contact for more details. ," 10,82,122",Unfurnished,3,BHK,3085.0,3593.89
Independent Floor ,Hauz Khas,Delhi,28.55542183,77.20988464,301022,INR,3.0,2.0,Not Negotiable,1.23,Posted 5 months ago,Its three bhk builder floor in the super location of delhi south hauzkhas it is the super location road bank atm school college all r on wwlking destance," 18,10,202",Unfurnished,3,BHK,2856.0,3510.05
Villa ,Saket,Delhi,28.52354813,77.20014191,310222,INR,4.0,2.0,Not Negotiable,0.61,Posted 5 months ago,Itâs a 4 bhk villa situated in Saket. It has area of 5896 sqft and is available at a rent of Rs. 3.10 lac. The house is unfurnished. The property has 4 bathrooms and 2 balconies. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. ," 10,10,202",Unfurnished,4,BHK,5896.0,3617.33
Independent Floor ,Saket,Delhi,28.52354813,77.20014191,308555,INR,4.0,2.0,Not Negotiable,0.61,Posted 5 months ago,Itâs a 4 bhk builder floor situated in Saket. It has a built-up area of 5852 sqft and is available for rent at Rs. 3.09 lac per month . The property has 4 bathrooms and 2 balconies. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. ," 10,55,525",Unfurnished,4,BHK,5852.0,3597.89
Independent Floor ,Saket,Delhi,28.52354813,77.20014191,301012,INR,3.0,2.0,Not Negotiable,1.23,Posted 5 months ago,Well designed 3 bhk builder floor is available at a prime location in Saket. It has area of 2856 sqft and is available at a rent of Rs. 3.01 lac. The house is unfurnished. It is located on the 3rd floor(out of a total of 4 floor(s)). Its main door is facing east direction. It has 3 bathrooms and 2 balconies. Kindly call us for details. ," 10,10,202",Unfurnished,3,BHK,2856.0,3509.93
Independent Floor ,Saket,Delhi,28.52354813,77.20014191,235592,INR,3.0,2.0,Not Negotiable,0.96,Posted 5 months ago,Its three bhk builder floor in the super location of delhi south saket it is the super location road bank atm school college all r on walking destance," 7,54,118",Unfurnished,3,BHK,2856.0,2747.11
Independent Floor ,Saket,Delhi,28.52354813,77.20014191,301012,INR,3.0,2.0,Not Negotiable,1.23,Posted 5 months ago,Its three bhk builder floor in the super location of delhi south saket it is the super location road bank atm school college all r on wwlking destance," 18,18,220",Unfurnished,3,BHK,2856.0,3509.93
Independent Floor ,Saket,Delhi,28.52354813,77.20014191,301022,INR,3.0,2.0,Not Negotiable,1.23,Posted 5 months ago,Its three bhk builder floor in the super location of delhi south saket it is the super location road bank atm school college all r on wwlking destance," 10,10,202",Unfurnished,3,BHK,2856.0,3510.05
Villa ,New Friends Colony,Delhi,28.56705093,77.27355957,308542,INR,4.0,2.0,Not Negotiable,0.61,Posted 5 months ago,"A 4 bhk property is available for rent in New Friends Colony, Delhi. It has area of 5852 sqft and is available at a rent of Rs. 3.09 lac. It is an unfurnished property. It is facing east direction. The property has 4 bathrooms and 2 balconies. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. Please contact us for more details. "," 10,55,422",Unfurnished,4,BHK,5852.0,3597.74
Independent Floor ,New Friends Colony,Delhi,28.56705093,77.27355957,308552,INR,4.0,2.0,Not Negotiable,0.61,Posted 5 months ago,"Well designed 4 bhk builder floor is available at a prime location in New Friends Colony. It is an unfurnished property. It is located on the 2nd floor(out of a total of 3 floor(s)). It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. If you are interested, please contact us for more details. "," 10,54,125",Unfurnished,4,BHK,5852.0,3597.85
Independent Floor ,New Friends Colony,Delhi,28.56705093,77.27355957,301022,INR,3.0,2.0,Not Negotiable,1.23,Posted 5 months ago,"Itâs a 3 bhk builder floor situated in New Friends Colony, Delhi. It has area of 2856 sqft and is available at a rent of Rs. 3.01 lac. The house is unfurnished. It is on 3rd floor. The building has a total of 4 floor(s). It is east facing property. It has 3 bathrooms and 2 balconies. It is made in way to provide a comfortable living for the residents. If you are interested, please contact us for more details. "," 18,10,202",Unfurnished,3,BHK,2856.0,3510.05
Independent Floor ,New Friends Colony,Delhi,28.56705093,77.27355957,301022,INR,3.0,2.0,Not Negotiable,1.23,Posted 5 months ago,Its three bhk builder floor in the super location of delhi south new friends colony it is the super location road bank atm school college all r on wwlking destance," 18,18,220",Unfurnished,3,BHK,2856.0,3510.05
Independent Floor ,Saket,Delhi,28.52354813,77.20014191,305455,INR,4.0,2.0,Not Negotiable,0.61,Posted 5 months ago,"Itâs a 4 bhk builder floor situated in Saket, Delhi. It has a built-up area of 5852 sqft and is available for rent at Rs. 3.05 lac per month . It is an unfurnished property. It is located on the 2nd floor(out of a total of 4 floor(s)). Its main door is facing northeast direction. The property has 4 bathrooms and 2 balconies. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. If you are interested, please contact us for more details. "," 12,11,222",Unfurnished,4,BHK,5852.0,3561.74
Independent Floor ,Hauz Khas,Delhi,28.55542183,77.20988464,301012,INR,3.0,2.0,Not Negotiable,1.23,Posted 5 months ago,Its three bhk builder floor in the super location of delhi south hauzkhas it is the super location road bank atm school college all r on walking destance," 18,10,102",Unfurnished,3,BHK,2856.0,3509.93
Villa ,Navjeevan Vihar,Delhi,28.53347588,77.19955444,401012,INR,4.0,2.0,Not Negotiable,0.79,Posted 5 months ago,"It has area of 5896 sqft and is available at a rent of Rs. 4.01 lac. The house is unfurnished. Its main door is facing east direction. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. "," 18,10,202",Unfurnished,4,BHK,5896.0,4675.98
Independent Floor ,Navjeevan Vihar,Delhi,28.53347588,77.19955444,301022,INR,4.0,2.0,Not Negotiable,0.6,Posted 5 months ago,Well designed 4 bhk builder floor is available at a prime location in Navjeevan Vihar. It has a built-up area of 5896 sqft and is available for rent at Rs. 3.01 lac per month . The house is unfurnished. It is on 3rd floor. The building has a total of 5 floor(s). It is facing northeast direction. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. ," 10,20,202",Unfurnished,4,BHK,5896.0,3510.05
Independent Floor ,Saket,Delhi,28.52354813,77.20014191,301012,INR,3.0,2.0,Not Negotiable,1.23,Posted 5 months ago,"It has a built-up area of 2856 sqft and is available for rent at Rs. 3.01 lac per month . It is an unfurnished property. It is located on the 3rd floor(out of a total of 4 floor(s)). The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Please contact us for more details. "," 18,10,202",Unfurnished,3,BHK,2856.0,3509.93
Independent Floor ,Saket,Delhi,28.52354813,77.20014191,301012,INR,3.0,2.0,Not Negotiable,1.23,Posted 5 months ago,Its three bhk builder floor in the super location of delhi south saket it is the super location road bank atm school college all r on wwlking destance," 18,10,202",Unfurnished,3,BHK,2856.0,3509.93
Independent Floor ,Saket,Delhi,28.52354813,77.20014191,301012,INR,3.0,2.0,Not Negotiable,1.23,Posted 5 months ago,Its three bhk builder floor in the super location of delhi south saket it is the super location road bank atm school collegeball r on walking destance," 18,10,202",Unfurnished,3,BHK,2856.0,3509.93
Villa ,Hauz Khas,Delhi,28.55542183,77.20988464,401102,INR,4.0,2.0,Not Negotiable,0.79,Posted 5 months ago,"A 4 bhk property is available for rent in Hauz Khas, Delhi. It has a built-up area of 5896 sqft and is available for rent at Rs. 4.01 lac per month . The house is unfurnished. It is northeast facing property. It has 4 bathrooms and 2 balconies. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. "," 10,22,020",Unfurnished,4,BHK,5896.0,4677.03
Independent Floor ,Sarvpriya Vihar,Delhi,28.54276657,77.20674133,301022,INR,3.0,2.0,Not Negotiable,1.23,Posted a year ago,This spacious 3 bhk builder floor is available for rental and is located in the heart of Sarvpriya Vihar. It has an area of 2856 sqft with a carpet area of 1655 sqft . The property is available at a monthly rental of Rs. 3.01 lac . It is on 3rd floor. The building has a total of 4 floor(s). It is facing east direction. The property has 3 bathrooms and 2 balconies. It is well connected to the city areas. ," 10,10,202",Unfurnished,3,BHK,2856.0,3510.05
Independent Floor ,Sarvpriya Vihar,Delhi,28.54276657,77.20674133,301012,INR,3.0,2.0,Not Negotiable,1.23,Posted a year ago,Itâs a 3 bhk builder floor situated in Sarvpriya Vihar. It has an area of 2856 sqft with a carpet area of 1652 sqft . The property is available at a monthly rental of Rs. 3.01 lac . The house is unfurnished. It is located on the 3rd floor(out of a total of 4 floor(s)). The property has 3 bathrooms and 2 balconies. It is well connected to the city areas. Kindly call us for details. ," 10,10,200",Unfurnished,3,BHK,2856.0,3509.93
Independent Floor ,Sarvpriya Vihar,Delhi,28.54276657,77.20674133,301011,INR,3.0,2.0,Not Negotiable,1.23,Posted a year ago,Well designed 3 bhk builder floor is available at a prime location in Sarvpriya Vihar. It is an unfurnished property. It is on the 3rd floor of the building (total number of floors are 4). Its main door is facing east direction. The property has 3 bathrooms and 2 balconies. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Kindly call us for details. ," 10,10,101",Unfurnished,3,BHK,2856.0,3509.92
Independent Floor ,Sarvpriya Vihar,Delhi,28.54276657,77.20674133,301011,INR,3.0,2.0,Not Negotiable,1.23,Posted a year ago,Its three bhk builder floor in the super location of delhi south sarvpriya vihar it is the super location road bank atm school college all r on walking destance," 10,20,101",Unfurnished,3,BHK,2856.0,3509.92
Independent Floor ,Sarvpriya Vihar,Delhi,28.54276657,77.20674133,301010,INR,3.0,2.0,Not Negotiable,1.23,Posted a year ago,"A spacious 3 bhk builder floor is available for rental in Sarvpriya Vihar, Delhi. It has an area of 2856 sqft with a carpet area of 1652 sqft . The property is available at a monthly rental of Rs. 3.01 lac . It is on 3rd floor. The building has a total of 4 floor(s). It is east facing property. Please contact for more details. "," 10,10,220",Unfurnished,3,BHK,2856.0,3509.91
Independent Floor ,Sarvpriya Vihar,Delhi,28.54276657,77.20674133,301012,INR,3.0,2.0,Not Negotiable,1.23,Posted a year ago,"Itâs a 3 bhk builder floor situated in Sarvpriya Vihar, Delhi. It has area of 2856 sqft and is available at a rent of Rs. 3.01 lac. The house is unfurnished. Its main door is facing east direction. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. "," 10,10,202",Unfurnished,3,BHK,2856.0,3509.93
Independent Floor ,Jor bagh,Delhi,28.67728996,77.15930176,1020201,INR,4.0,2.0,Not Negotiable,2.02,Posted 6 months ago,"Well designed 4 bhk builder floor is available at a prime location in Jor bagh. The house is unfurnished. It has 4 bathrooms and 2 balconies. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Kindly call us for details. "," 40,10,202",Unfurnished,4,BHK,5896.0,11896.0
Villa ,Jor bagh,Delhi,28.67728996,77.15930176,1548118,INR,4.0,2.0,Not Negotiable,3.06,Posted 6 months ago,This spacious 4 bhk villa is available for rental and is located in the heart of Jor bagh. It has an area of 5896 sqft with a carpet area of 3621 sqft . The property is available at a monthly rental of Rs. 15.48 lac . It is an unfurnished property. It is northeast facing property. It has 4 bathrooms and 2 balconies. The society is well connected by different modes of transportation. Contact us for more details. ," 54,01,010",Unfurnished,4,BHK,5896.0,18051.75
Independent House ,Jor bagh,Delhi,28.67728996,77.15930176,1181822,INR,4.0,2.0,Not Negotiable,2.34,Posted 6 months ago,"This spacious 4 bhk independent house is available for rental and is located in the heart of Jor bagh. It has an area of 5896 sqft with a carpet area of 3621 sqft . The property is available at a monthly rental of Rs. 11.82 lac . It is an unfurnished property. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. "," 40,10,102",Unfurnished,4,BHK,5896.0,13780.57
Independent Floor ,Jor bagh,Delhi,28.67728996,77.15930176,301022,INR,4.0,2.0,Not Negotiable,0.6,Posted 6 months ago,Its four bhk builder floor in the super location of Delhi south jor bagh it is the super location road bank ATM school college all r on walking distance," 18,18,282",Unfurnished,4,BHK,5896.0,3510.05
Independent Floor ,Jor bagh,Delhi,28.67728996,77.15930176,401010,INR,4.0,2.0,Not Negotiable,0.79,Posted 6 months ago,"Itâs a 4 bhk builder floor situated in Jor bagh, Delhi. It has a built-up area of 5896 sqft and is available for rent at Rs. 4.01 lac per month . The house is unfurnished. It is on 3rd floor. The building has a total of 4 floor(s). It is facing east direction. The property has 4 bathrooms and 2 balconies. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. "," 18,18,282",Unfurnished,4,BHK,5896.0,4675.96
Independent Floor ,Jor bagh,Delhi,28.67728996,77.15930176,301012,INR,4.0,2.0,Not Negotiable,0.91,Posted 6 months ago,Well designed 4 bhk builder floor is available at a prime location in Jor bagh. It has area of 3856 sqft and is available at a rent of Rs. 3.01 lac. The house is unfurnished. It is on the 3rd floor of the building (total number of floors are 4). It has 4 bathrooms and 2 balconies. The site is in close proximity to various civic utilities. Contact us for more details. ," 18,10,101",Unfurnished,4,BHK,3856.0,3509.93
Independent Floor ,Jor bagh,Delhi,28.67728996,77.15930176,301012,INR,4.0,2.0,Not Negotiable,0.65,Posted 6 months ago,It has an area of 5412 sqft with a carpet area of 3621 sqft . The property is available at a monthly rental of Rs. 3.01 lac . It is an unfurnished property. It is located on the 3rd floor(out of a total of 4 floor(s)). It is east facing property. The property has 4 bathrooms and 2 balconies. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. ," 18,11,801",Unfurnished,4,BHK,5412.0,3509.93
Independent Floor ,Jor bagh,Delhi,28.67728996,77.15930176,362262,INR,4.0,2.0,Not Negotiable,0.72,Posted 6 months ago,Its four bhk builder floor in the super location of Delhi south jor bagh it is the super location road bank ATM school college all r on walking distance," 18,18,281",Unfurnished,4,BHK,5896.0,4224.14
Independent Floor ,Golf Links,Delhi,28.59763908,77.23332977,301012,INR,3.0,2.0,Not Negotiable,1.23,Posted 6 months ago,Its three bhk builder floor in the super location of Delhi south golf links it is the super location road bank ATM school college all r on walking distance," 18,10,102",Unfurnished,3,BHK,2856.0,3509.93
Independent House ,Jor bagh,Delhi,28.67728996,77.15930176,1102202,INR,4.0,2.0,Not Negotiable,2.18,Posted 6 months ago,"Itâs a 4 bhk independent house situated in Jor bagh, Delhi. It is an unfurnished property. It is east facing property. It has 4 bathrooms and 2 balconies. It is made in way to provide a comfortable living for the residents. "," 40,11,004",Unfurnished,4,BHK,5896.0,12852.17
Villa ,Jor bagh,Delhi,28.67728996,77.15930176,1448184,INR,4.0,3.0,Not Negotiable,2.86,Posted 6 months ago,"It has an area of 5896 sqft with a carpet area of 3621 sqft . The property is available at a monthly rental of Rs. 14.48 lac . The house is unfurnished. It is facing northeast direction. It has 4 bathrooms and 3 balconies. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Please contact for more details. "," 42,55,649",Unfurnished,4,BHK,5896.0,16886.47
Villa ,Jor bagh,Delhi,28.67728996,77.15930176,1418181,INR,4.0,2.0,Not Negotiable,2.8,Posted 6 months ago,"A spacious 4 bhk villa is available for rental in Jor bagh, Delhi. It has area of 5896 sqft and is available at a rent of Rs. 14.18 lac. The house is unfurnished. The property has 4 bathrooms and 2 balconies. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Please contact us for more details. "," 42,55,646",Unfurnished,4,BHK,5896.0,16536.63
Villa ,Jor bagh,Delhi,28.67728996,77.15930176,1541818,INR,4.0,2.0,Not Negotiable,3.05,Posted 6 months ago,"Itâs a 4 bhk villa situated in Jor bagh, Delhi. It has a built-up area of 5896 sqft and is available for rent at Rs. 15.42 lac per month . The house is unfurnished. Its main door is facing east direction. The site is in close proximity to various civic utilities. "," 45,28,285",Unfurnished,4,BHK,5896.0,17978.29
Independent Floor ,Golf Links,Delhi,28.59763908,77.23332977,401011,INR,3.0,2.0,Not Negotiable,1.55,Posted 6 months ago,Its three bhk builder floor in the super location of Delhi south golf links it is the super location road bank ATM school college all r on walking distance," 18,10,101",Unfurnished,3,BHK,3010.0,4675.97
Independent Floor ,Golf Links,Delhi,28.59763908,77.23332977,301012,INR,3.0,2.0,Not Negotiable,1.23,Posted 6 months ago,"Itâs a 3 bhk builder floor situated in Golf Links. It has area of 2856 sqft and is available at a rent of Rs. 3.01 lac. The house is unfurnished. It is on 3rd floor. The building has a total of 4 floor(s). It is facing east direction. The property has 3 bathrooms and 2 balconies. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. "," 10,10,102",Unfurnished,3,BHK,2856.0,3509.93
Independent Floor ,Golf Links,Delhi,28.59763908,77.23332977,301012,INR,3.0,2.0,Not Negotiable,1.23,Posted 6 months ago,Its three bhk builder floor in the super location of Delhi south golf links it is the super location road bank ATM school college all r on walking distance," 18,10,100",Unfurnished,3,BHK,2856.0,3509.93
Independent Floor ,Jor bagh,Delhi,28.67728996,77.15930176,301012,INR,4.0,2.0,Not Negotiable,0.6,Posted 6 months ago,Its four bhk builder floor in the super location of Delhi south jor bagh it is the super location road bank ATM school college all r on walking distance," 18,18,101",Unfurnished,4,BHK,5896.0,3509.93
Independent Floor ,Jor bagh,Delhi,28.67728996,77.15930176,401010,INR,4.0,2.0,Not Negotiable,0.79,Posted 6 months ago,Its four bhk builder floor in the super location of Delhi south jor bagh it is the super location road bank ATM school college all r on walking distance," 10,10,202",Unfurnished,4,BHK,5896.0,4675.96
Independent Floor ,Jor bagh,Delhi,28.67728996,77.15930176,301102,INR,4.0,2.0,Not Negotiable,0.6,Posted 6 months ago,Its four bhk builder floor in the super location of Delhi south jor bagh it is the super location road bank ATM school college all r on walking distance," 10,10,202",Unfurnished,4,BHK,5896.0,3510.98
Independent Floor ,Golf Links,Delhi,28.59763908,77.23332977,310120,INR,3.0,2.0,Not Negotiable,1.2,Posted 6 months ago,Its three bhk builder floor in the super location of Delhi south golf links it is the super location road bank ATM school college all r on walking distance," 18,10,101",Unfurnished,3,BHK,3011.0,3616.14
